"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"	"ontology"	"label"	"sel"	"experiment"	"frac"
"GO:0000910"	"cytokinesis"	"53/2782"	"104/10001"	4.45356440608671e-07	2.78503132278306e-05	2.34507149020624e-05	"Act57B/aurA/CycB/dup/hyd/sti/Lam/Myb/polo/thr/alphaTub84D/fwd/Klp67A/Rop/LamC/fbl/Klp3A/pav/Syx5/eIF-4E/CycB3/Ocrl/alphaCOP/Grip128/Drp1/Apc2/gammaCOP/feo/sofe/Cog3/CG7236/aust/nesd/Slik/Mink/lilli/CG30183/Synd/ALiX/tum/stmA/Cap-G/bond/Incenp/scra/brun/l(2)gd1/mtsh/Caf1-55/Exo84/Sec5/Sec8/Bruce"	53	"BP"	"tdt.up.go"	"up"	"tdt"	0.0190510424155284
"GO:0007098"	"centrosome cycle"	"42/2782"	"77/10001"	6.60797493240098e-07	3.89853016829685e-05	3.28266755084321e-05	"aurA/dup/DCTN1-p150/Hsp83/Grip91/Myb/ncd/polo/thr/Klp61F/Klp67A/Wee1/cnn/chb/SAK/Grip84/spd-2/ana2/msps/CG18109/Cep97/Grip71/dila/Rcd1/CG7716/nudE/Poc1/Cep135/RanBP3/Nup358/cbs/gwl/Pp2A-29B/Rcd7/asl/Dhc64C/ana1/Rcd5/Sgt1/ana3/CG45105/Topors"	42	"BP"	"tdt.up.go"	"up"	"tdt"	0.01509705248023
"GO:0030317"	"flagellated sperm motility"	"23/2782"	"33/10001"	6.6691107378823e-07	3.89853016829685e-05	3.28266755084321e-05	"jar/asun/SAK/Fmr1/Tektin-A/Gas8/dila/nsr/CG3085/Klp59D/Tektin-C/CG5048/Cep135/hmw/Pkd2/HEATR2/lobo/asl/ana1/orb2/Zmynd10/Ntl/JYalpha"	23	"BP"	"tdt.up.go"	"up"	"tdt"	0.00826743350107836
"GO:0097722"	"sperm motility"	"23/2782"	"33/10001"	6.6691107378823e-07	3.89853016829685e-05	3.28266755084321e-05	"jar/asun/SAK/Fmr1/Tektin-A/Gas8/dila/nsr/CG3085/Klp59D/Tektin-C/CG5048/Cep135/hmw/Pkd2/HEATR2/lobo/asl/ana1/orb2/Zmynd10/Ntl/JYalpha"	23	"BP"	"tdt.up.go"	"up"	"tdt"	0.00826743350107836
"GO:0003341"	"cilium movement"	"22/2782"	"31/10001"	7.1743967380289e-07	4.10467081458717e-05	3.45624353493845e-05	"kl-2/Dhc36C/Dhc62B/Dhc93AB/Dhc98D/btv/Tektin-A/CG1571/CG10859/CG9313/CG3085/Dnah3/Tektin-C/CG14651/CG17387/CG9492/CG17083/CG3339/HEATR2/CG34425/Dic61B/kl-3"	22	"BP"	"tdt.up.go"	"up"	"tdt"	0.00790797987059669
"GO:0051726"	"regulation of cell cycle"	"142/2782"	"360/10001"	7.9523096788372e-07	4.45495015133193e-05	3.75118818403044e-05	"Mps1/Ald/bru1/aurA/CycA/E(bx)/dup/fzy/Jra/kni/knrl/Sos/esg/Lim3/l(3)mbt/sti/Lam/Rcc1/twe/mor/mr/mus101/mus304/Myb/ncd/otu/Raf/rod/rux/sub/Su(var)2-10/alphaTub84B/mei-41/neb/wapl/C15/gig/RpA-70/Klc/CycE/fbl/Klp3A/Syx5/Wee1/BRWD3/l(2)dtl/cnn/mof/noi/Cul1/CycB3/Rbf/Rca1/Gcn2/asun/chb/fray/Ocrl/E2f2/CycT/Tsc1/Mad1/SAK/Grip84/CSN1b/Kap-alpha3/Stam/Fmr1/CSN1a/trbl/CG8128/mio/Hrs/Spindly/Cep97/Bub1/cdc14/CG9426/Grip71/Mcm10/Br140/FANCI/dila/mars/Rcd1/enok/Slik/CG9173/DNApol-epsilon58/Nf-YA/CG11247/PEK/CG7910/CG8273/MBD-R2/timeout/MED17/eIF3gb/CG10177/RanBP3/Nup358/Cul5/dgt6/dgt1/rept/pont/cmet/cana/Myt1/ida/armi/ago/Capr/Cka/tefu/Brca2/APC4/Zwilch/Not1/tum/gfzf/gwl/pic/asl/scra/hpo/nbs/nej/mi/Dhc64C/Xpd/nsl1/rap/CG43163/Rcd5/BubR1/Caf1-55/gpp/vih/GckIII/Bruce/Topors"	142	"BP"	"tdt.up.go"	"up"	"tdt"	0.0510424155283968
"GO:0120031"	"plasma membrane bounded cell projection assembly"	"69/2782"	"149/10001"	9.71191776908565e-07	5.32966262879006e-05	4.48771968234226e-05	"dsh/kl-2/Arpc1/unc/Klp64D/Arp2/Dhc36C/Dhc62B/Dhc98D/tilB/Abi/dtr/btv/DAAM/SAK/Fmr1/Tektin-A/ssh/CG1571/Klp10A/Mks1/IFT57/IFT52/TTLL3B/cdc14/CG10859/LRR/Nop17l/dila/Efhc1.2/CG9313/nsr/CG3085/Klp59D/cep290/Oseg4/Dnah3/Tektin-C/BBS1/CG5964/Cep135/atk/CG14651/CG17387/CG8116/CG9492/twf/CG3259/Sra-1/hmw/CG17083/CG13617/Mtl/SCAR/HEATR2/IRSp53/mim/CG34425/psidin/rempA/asl/ana1/CG43370/orb2/Oseg1/PDZ-GEF/Cep89/Zmynd10/kl-3"	69	"BP"	"tdt.up.go"	"up"	"tdt"	0.0248023005032351
"GO:0006886"	"intracellular protein transport"	"132/2782"	"333/10001"	1.42497589875519e-06	7.66352038350544e-05	6.45289085941563e-05	"cos/DCTN1-p150/Hsp83/Arpc1/Rcc1/ninaC/sbr/hop/betaCOP/Nup214/Srp54k/SsRbeta/Hsp60B/Syx5/Pex1/Vps26/Hsp60A/Diap2/Apc/Smg5/RN-tre/Osbp/Nup154/btv/Pex5/WASp/Kap-alpha1/beta'COP/alphaCOP/mbo/Kap-alpha3/Stam/Rab3-GAP/Nup93-1/Rich/gammaCOP/xmas-2/CG4041/Rph/CG18259/CG6961/Ranbp21/CG1724/Tbc1d15-17/tho2/Hrs/Trn-SR/Cog3/IFT57/Hsp60C/TBC1D16/Tom70/CG6766/Hsp60D/tomboy40/Vps13/CG8728/CG14749/dila/Sec24AB/CG8841/Nup54/CG8771/Pex13/CG8531/CG8155/CG10950/Nup75/Vps35/ttm2/Oseg4/mge/alphaKap4/CG8219/Vps8/Sec63/GAPcenA/ZC3H3/Srp68/wls/Ran-like/Syx6/Tim17a2/Hpr1/Ranbp9/CG14712/Tim17a1/CG3259/Nup93-2/CG12241/Atg4b/CG4520/Vps39/CG11779/CG7907/Nup133/RanBP3/Nup98-96/Smg6/Nup358/CG18472/Vps13B/olf186-F/CG32164/CG32165/nxf4/Sec16/Ranbp16/Rim/p/pix/Karybeta3/ttm50/rempA/Vps15/plx/didum/Dhc64C/CG42795/l(2)gd1/Sec23/Sec24CD/Nup160/Evi5/Fs(2)Ket/AP-2mu/Hph/Oseg1/ebo/Gp210/Sec8/Pen"	132	"BP"	"tdt.up.go"	"up"	"tdt"	0.0474478792235802
"GO:0010638"	"positive regulation of organelle organization"	"60/2782"	"127/10001"	2.17056276235669e-06	0.00011444398564661	9.63649226383742e-05	"bru1/capu/Cp190/Arpc1/Lam/mle/pn/spir/Su(var)3-7/z/Syt1/hop/Arp2/Abi/chb/trr/WASp/DAAM/Sbf/Drp1/Tnks/htt/msps/Syt4/Pink1/Atxn7/Elba3/PICK1/wash/Rtf1/yki/Pgam5-2/Mul1/Ada2b/Whamy/Arfip/cal1/RanBP3/Nup98-96/spas/Nup358/ida/SCAR/CG31935/IRSp53/Vrp1/Nedd4/Su(var)3-3/scny/CoRest/Dhc64C/rap/Lpt/Ada2a/BubR1/ebi/vih/Atf-2/mlt/Sec5"	60	"BP"	"tdt.up.go"	"up"	"tdt"	0.0215672178289001
"GO:0061640"	"cytoskeleton-dependent cytokinesis"	"49/2782"	"98/10001"	2.45315276249277e-06	0.000126856303429674	0.000106816428990323	"Act57B/CycB/dup/hyd/sti/Lam/Myb/polo/thr/alphaTub84D/fwd/Klp67A/Rop/LamC/Klp3A/pav/Syx5/eIF-4E/CycB3/Ocrl/alphaCOP/Grip128/Drp1/Apc2/gammaCOP/feo/Cog3/CG7236/aust/nesd/Slik/Mink/lilli/CG30183/Synd/ALiX/tum/stmA/Cap-G/bond/Incenp/scra/brun/l(2)gd1/mtsh/Caf1-55/Exo84/Sec5/Sec8"	49	"BP"	"tdt.up.go"	"up"	"tdt"	0.0176132278936017
"GO:0070925"	"organelle assembly"	"136/2782"	"349/10001"	2.93611987657575e-06	0.000148966534870041	0.000125433840208827	"bru1/fliI/DCTN1-p150/kl-2/Grip91/Lam/mud/Myb/ncd/polo/sub/unc/Klp61F/Klp67A/Klp64D/yem/bt/fzo/Iswi/pav/Wee1/cnn/Dhc36C/Dhc62B/Dhc98D/tilB/Pi3K59F/pcm/chb/Nup154/Hira/dtr/btv/DAAM/SAK/Grip84/Grip163/Grip128/Tnks/ana2/ball/Fmr1/CG18109/Tektin-A/CG1571/Klp10A/Mks1/rictor/IFT57/Cep97/IFT52/TTLL3B/cdc14/CG10859/Grip71/Atg18b/LRR/Nop17l/dila/mars/Rcd1/fest/Efhc1.2/CG9313/nsr/CG3085/Klp59D/cep290/Oseg4/CG14964/DOR/Dnah3/Tektin-C/ssp6/BBS1/CG7716/CG5964/Nprl3/mop/Cep135/TSG101/atk/Spc105R/CG14651/CG17387/CG8116/CG9492/sle/CG12592/CG3259/Atg4b/cal1/hmw/EndoA/Lrrk/CG17083/CG13617/dgt6/Atg16/pont/mask/Atg2/HEATR2/Synd/Mical/CG34425/sra/sls/snky/Chd1/Nedd4/C3G/Mob4/CG42383/Pp2A-29B/l(3)76BDm/rempA/bond/Incenp/asl/Dhc64C/ana1/mtsh/Skeletor/milt/CG43370/Rcd5/orb2/Mhc/Oseg1/Patr-1/ana3/Cep89/Zmynd10/Cenp-C/kl-3"	136	"BP"	"tdt.up.go"	"up"	"tdt"	0.0488856937455068
"GO:0045184"	"establishment of protein localization"	"163/2782"	"432/10001"	3.08614358805901e-06	0.0001511470330712	0.000127269878505471	"cos/DCTN1-p150/Hsp83/Arpc1/Rcc1/ninaC/sbr/Klp61F/hop/betaCOP/Nup214/Srp54k/SsRbeta/Hsp60B/Syx5/Pex1/Vps26/Hsp60A/Diap2/Apc/Smg5/RN-tre/Osbp/Nup154/btv/Pex5/WASp/Kap-alpha1/beta'COP/alphaCOP/mbo/ldlCp/Kap-alpha3/Stam/Rab3-GAP/Nup93-1/GABA-B-R2/CG6404/Rich/Sec71/gammaCOP/xmas-2/CG4041/Rph/CG1657/CG18259/CG6961/Ranbp21/CG1724/Tbc1d15-17/tho2/Hrs/Trn-SR/Cog3/IFT57/Hsp60C/CG9175/Tango1/TBC1D16/Tom70/CG6766/CG6405/Hsp60D/tomboy40/Vps13/CG8728/CG14749/dila/Sec24AB/CG8841/Nup54/CG8771/Pex13/CG8531/Lap1/CG8155/Ehbp1/CG10950/Nup75/Vps35/CG3092/ttm2/Oseg4/gry/mge/alphaKap4/CG8219/Vps8/Sec63/GAPcenA/ZC3H3/Srp68/wls/mop/Ran-like/TSG101/Syx6/Tim17a2/Hpr1/CG9356/Ranbp9/CG14712/Tim17a1/Snx3/CG3259/Nup93-2/CG12241/Atg4b/CG4520/Vps39/CG11779/RhoGAP92B/CG7907/AdipoR/Nup133/RanBP3/Nup98-96/Smg6/Bili/Nup358/CG18472/Vps13B/tamo/olf186-F/rho-5/CG32164/CG32165/GluRIIC/Tango11/nxf4/CG31935/Sec16/Tango5/Erk7/Ranbp16/Rim/p/pix/Karybeta3/ttm50/rempA/Vps15/plx/conv/didum/Dhc64C/CG42795/l(2)gd1/Sec23/Sec24CD/Nup160/Evi5/Fs(2)Ket/AP-2mu/garz/Hph/Oseg1/PIG-V/ebo/Gp210/Sec5/Sec8/Pen"	163	"BP"	"tdt.up.go"	"up"	"tdt"	0.0585909417685119
"GO:1901565"	"organonitrogen compound catabolic process"	"173/2782"	"463/10001"	3.09151610967498e-06	0.0001511470330712	0.000127269878505471	"fzy/Got2/Ide/Rpn8/mr/pn/ref(2)P/slgA/Su(var)2-10/shtd/faf/Cdc27/phyl/Ugt/Diap2/Cul1/Vsp37A/Usp47/Rca1/Prosalpha4T2/Cbl/Uba1/Plap/ari-2/Ate1/CG17636/SkpD/SAK/Apc2/Tnks/fal/CG11070/Usp1/Rich/Rpn6/Rpn2/Rpn1/CG33090/CG7653/trbl/Smurf/CG6428/Rpn13R/Usp16-45/Usp30/Pink1/CG1440/BTBD9/CG2247/Usp7/Uch-L5R/CG4661/Fbxl4/CG8184/CG8188/CG15814/CG7058/HERC2/Usp2/CG4238/Fbw5/CG13088/CG5604/CG6766/CG9934/Edem2/CG9426/CG10602/CG9316/Cul2/Pngl/CG8272/dmpd/PI31/DUBAI/Usp20-33/CG10104/Sardh/CG16894/CG13423/CG3295/CG6758/fzr2/CG1317/Usp5/ntc/CG8398/CG12362/CG6071/CG11658/CG7656/CG7707/Adgf-B/CG7430/Lon/CG8786/Usp32/P5CDh1/Prosbeta2R2/CG10435/CG11982/trbd/CG8526/CG6923/CG14739/CG12402/AOX4/Der-2/CG5823/CG14322/CG4572/CG4538/Usp8/Usp12-46/CG4434/CG10365/RanBP3/puf/Nup358/Npl4/CG14262/Cul5/Trc8/Rpt6R/sip3/POSH/ago/key/Adgf-A2/Cht12/Gba1a/CG31445/CG31633/Cda5/CG32085/CG32221/Usp10/stx/APC4/CG33144/Ube3a/Idgf5/CG34308/snama/ALiX/Cht10/Nedd4/CG42383/sinah/Diap1/ctrip/scny/pic/TER94/Psa/Cul3/verm/Prosalpha3T/GLS/mi/CG42797/l(2)gd1/Ltn1/rap/Cht6/Dark/ebi/CG43980/vih/Prosalpha4T1/Bruce/Topors/Ubc7"	173	"BP"	"tdt.up.go"	"up"	"tdt"	0.0621854780733285
"GO:0015031"	"protein transport"	"157/2782"	"414/10001"	3.3515327116243e-06	0.000160933418956388	0.000135510279374133	"cos/DCTN1-p150/Hsp83/Arpc1/Rcc1/ninaC/sbr/Klp61F/hop/betaCOP/Nup214/Srp54k/SsRbeta/Hsp60B/Syx5/Pex1/Vps26/Hsp60A/Diap2/Apc/Smg5/RN-tre/Osbp/Nup154/btv/Pex5/WASp/Kap-alpha1/beta'COP/alphaCOP/mbo/ldlCp/Kap-alpha3/Stam/Rab3-GAP/Nup93-1/GABA-B-R2/Rich/Sec71/gammaCOP/xmas-2/CG4041/Rph/CG1657/CG18259/CG6961/Ranbp21/CG1724/Tbc1d15-17/tho2/Hrs/Trn-SR/Cog3/IFT57/Hsp60C/CG9175/Tango1/TBC1D16/Tom70/CG6766/CG6405/Hsp60D/tomboy40/Vps13/CG8728/CG14749/dila/Sec24AB/CG8841/Nup54/CG8771/Pex13/CG8531/Lap1/CG8155/Ehbp1/CG10950/Nup75/Vps35/ttm2/Oseg4/gry/mge/alphaKap4/CG8219/Vps8/Sec63/GAPcenA/ZC3H3/Srp68/wls/mop/Ran-like/TSG101/Syx6/Tim17a2/Hpr1/CG9356/Ranbp9/CG14712/Tim17a1/Snx3/CG3259/Nup93-2/CG12241/Atg4b/CG4520/Vps39/CG11779/RhoGAP92B/CG7907/AdipoR/Nup133/RanBP3/Nup98-96/Smg6/Nup358/CG18472/Vps13B/tamo/olf186-F/rho-5/CG32164/CG32165/Tango11/nxf4/Sec16/Tango5/Erk7/Ranbp16/Rim/p/pix/Karybeta3/ttm50/rempA/Vps15/plx/conv/didum/Dhc64C/CG42795/l(2)gd1/Sec23/Sec24CD/Nup160/Evi5/Fs(2)Ket/AP-2mu/garz/Hph/Oseg1/ebo/Gp210/Sec5/Sec8/Pen"	157	"BP"	"tdt.up.go"	"up"	"tdt"	0.0564342199856219
"GO:0051648"	"vesicle localization"	"62/2782"	"134/10001"	3.52546590005342e-06	0.000166315400091994	0.000140042052650321	"comt/DCTN1-p150/Glt/Syt1/Rop/pav/Syx5/Nrx-IV/Khc-73/Dap160/X11L/Drp1/Stam/GABA-B-R2/htt/Syt4/Fmr1/Rph/Hrs/CG9175/Nlg2/Git/Syngr/CG12869/Synj/Eps-15/unc-13-4A/nudE/Syx6/Pi4KIIalpha/twf/EndoA/Lrrk/Miro/CG6454/PP2A-B'/Liprin-alpha/Nlg1/CG31935/Sec16/Synd/Rim/Nlg4/lap/stmA/stj/Syt12/Sytalpha/Sytbeta/lqfR/tweek/Dhc64C/Sec23/nonC/Nsf2/Exo70/Exo84/Sec5/Sec8/Sec15/mfr/Esyt2"	62	"BP"	"tdt.up.go"	"up"	"tdt"	0.0222861250898634
"GO:0006650"	"glycerophospholipid metabolic process"	"42/2782"	"81/10001"	3.85924221292466e-06	0.000178922453630249	0.000150657531760453	"rdgB/sws/fwd/CdsA/Pi3K59F/Pi3K68D/sktl/Ocrl/Taz/CG3530/GAA1/CG14411/PGAP5/PIG-U/CG2201/CG2144/CG2292/CG12263/Synj/PIP5K59B/CG18173/CG12006/CG5026/INPP5E/CG18135/CG4825/CG9389/Pi4KIIalpha/CG6790/CG5342/CG3942/CG7718/CG4433/CG4907/CLS/CG13978/Cct1/Mppe/Acsl/PIG-V/PIG-S/PI4KIIIalpha"	42	"BP"	"tdt.up.go"	"up"	"tdt"	0.01509705248023
"GO:0033044"	"regulation of chromosome organization"	"60/2782"	"129/10001"	4.09080667226002e-06	0.000181516482787652	0.000152841774275798	"Mps1/Cp190/CycA/dre4/mle/msl-3/mod(mdg4)/mu2/ncd/rod/sub/su(Hw)/Su(var)3-7/alphaTub84B/z/wapl/hop/ash1/mof/Rbf/Usp47/sktl/JIL-1/Hira/Parg/trr/LKRSDH/Mad1/Tnks/htt/Atxn7/Spindly/Elba3/Bub1/Rtf1/CG9899/yki/Slik/CG2469/Prp3/Ada2b/cal1/cana/ida/Bap170/APC4/Zwilch/e(y)3/Su(var)3-3/Utx/scny/CoRest/Dhc64C/Lpt/Ada2a/BubR1/ebi/vih/Atf-2/Cenp-C"	60	"BP"	"tdt.up.go"	"up"	"tdt"	0.0215672178289001
"GO:0051650"	"establishment of vesicle localization"	"60/2782"	"129/10001"	4.09080667226002e-06	0.000181516482787652	0.000152841774275798	"comt/DCTN1-p150/Glt/Syt1/Rop/pav/Syx5/Nrx-IV/Khc-73/Dap160/X11L/Drp1/Stam/GABA-B-R2/htt/Syt4/Fmr1/Rph/Hrs/CG9175/Nlg2/Git/Syngr/CG12869/Synj/Eps-15/unc-13-4A/nudE/Syx6/twf/EndoA/Lrrk/Miro/CG6454/Liprin-alpha/Nlg1/CG31935/Sec16/Synd/Rim/Nlg4/lap/stmA/stj/Syt12/Sytalpha/Sytbeta/lqfR/tweek/Dhc64C/Sec23/nonC/Nsf2/Exo70/Exo84/Sec5/Sec8/Sec15/mfr/Esyt2"	60	"BP"	"tdt.up.go"	"up"	"tdt"	0.0215672178289001
"GO:0051336"	"regulation of hydrolase activity"	"74/2782"	"168/10001"	4.11770377465481e-06	0.000181516482787652	0.000152841774275798	"bur/mle/sw/gig/Diap2/Nf1/RtGEF/RN-tre/vimar/Ocrl/Oamb/Sbf/Tsc1/Dronc/Rab3-GAP/TBCD/Rich/CenG1A/Dhit/hbs/CG4041/CG1657/Tbc1d15-17/CG4552/IFT57/CG7742/TBC1D16/CG12620/CG6380/Git/CG8155/CG16896/ntc/BI-1/GAPcenA/nudE/Als2/ArfGAP3/CG1116/skap/CG14689/HtrA2/SIDL/CG12241/RhoGAP92B/CenB1A/klhl10/Vav/Jafrac2/CG31391/CG31467/CG31935/Sdic2/Sdic4/Sdic1/Patj/tum/RhoGAP102A/C3G/gwl/Diap1/plx/Cul3/hpo/brun/Asx/CG42795/Sec23/Evi5/SERCA/Dark/garz/PDZ-GEF/dop"	74	"BP"	"tdt.up.go"	"up"	"tdt"	0.0265995686556434
"GO:0046486"	"glycerolipid metabolic process"	"51/2782"	"105/10001"	4.56326011170687e-06	0.0001979130071029	0.000166648089987801	"rdgB/sws/fwd/CdsA/Hydr2/Pi3K59F/Pi3K68D/sktl/Ocrl/Taz/CG3530/GAA1/CG14411/PGAP5/PIG-U/CG2201/CG2144/ACC/CG2292/CG8298/CG12263/Hsl/Synj/PIP5K59B/CG18173/Gk2/CG1271/CG12006/CG5026/INPP5E/Nprl3/CG18135/CG4825/CG9389/Pi4KIIalpha/CG6790/CG5342/CG3942/CG7718/CG4433/CG4907/CLS/CG13978/Cct1/Mppe/Acsl/Lpin/PIG-V/PIG-S/Atf-2/PI4KIIIalpha"	51	"BP"	"tdt.up.go"	"up"	"tdt"	0.0183321351545651
"GO:0046474"	"glycerophospholipid biosynthetic process"	"25/2782"	"40/10001"	4.72660854557081e-06	0.000201743656810157	0.000169873600359613	"CdsA/Taz/GAA1/PGAP5/PIG-U/CG2201/CG2144/CG2292/CG12263/PIP5K59B/CG18173/CG12006/CG4825/CG6790/CG5342/CG7718/CG4433/CG4907/CLS/CG13978/Cct1/Mppe/Acsl/PIG-V/PIG-S"	25	"BP"	"tdt.up.go"	"up"	"tdt"	0.0089863407620417
"GO:0007100"	"mitotic centrosome separation"	"11/2782"	"12/10001"	6.80785456754306e-06	0.000286036264564426	0.000240850249585282	"aurA/ncd/Klp61F/Klp67A/chb/nudE/Cep135/RanBP3/Nup358/gwl/Dhc64C"	11	"BP"	"tdt.up.go"	"up"	"tdt"	0.00395398993529835
"GO:0000209"	"protein polyubiquitination"	"39/2782"	"75/10001"	7.76650235783134e-06	0.0003212942283109	0.000270538406019356	"hyd/neur/msl-2/Diap2/Uba1/ari-2/CG11070/CG9014/Mkrn1/CG16781/CG10761/CG5347/CG8188/CG9934/CG16894/CG13442/CG3356/CG10862/CG7376/CG12362/CG7656/roq/CG9855/CG11982/CG6923/CG5823/CG14322/Trc8/sip3/CG33144/Ube3a/mib2/Diap1/Cul3/mib1/vih/Bruce/Topors/Ubc7"	39	"BP"	"tdt.up.go"	"up"	"tdt"	0.014018691588785
"GO:0045017"	"glycerolipid biosynthetic process"	"28/2782"	"48/10001"	8.71666421249028e-06	0.000355138031324036	0.000299035800973949	"CdsA/Taz/GAA1/PGAP5/PIG-U/CG2201/CG2144/ACC/CG2292/CG12263/PIP5K59B/CG18173/CG12006/CG4825/CG6790/CG5342/CG7718/CG4433/CG4907/CLS/CG13978/Cct1/Mppe/Acsl/Lpin/PIG-V/PIG-S/Atf-2"	28	"BP"	"tdt.up.go"	"up"	"tdt"	0.0100647016534867
"GO:0030031"	"cell projection assembly"	"69/2782"	"157/10001"	9.45440211836951e-06	0.000379446079049188	0.000319503832782605	"dsh/kl-2/Arpc1/unc/Klp64D/Arp2/Dhc36C/Dhc62B/Dhc98D/tilB/Abi/dtr/btv/DAAM/SAK/Fmr1/Tektin-A/ssh/CG1571/Klp10A/Mks1/IFT57/IFT52/TTLL3B/cdc14/CG10859/LRR/Nop17l/dila/Efhc1.2/CG9313/nsr/CG3085/Klp59D/cep290/Oseg4/Dnah3/Tektin-C/BBS1/CG5964/Cep135/atk/CG14651/CG17387/CG8116/CG9492/twf/CG3259/Sra-1/hmw/CG17083/CG13617/Mtl/SCAR/HEATR2/IRSp53/mim/CG34425/psidin/rempA/asl/ana1/CG43370/orb2/Oseg1/PDZ-GEF/Cep89/Zmynd10/kl-3"	69	"BP"	"tdt.up.go"	"up"	"tdt"	0.0248023005032351
"GO:0071822"	"protein complex subunit organization"	"138/2782"	"362/10001"	9.61090443338663e-06	0.00038005473560848	0.000320016338021899	"asp/capu/comt/DCTN1-p150/Hsp83/kl-2/Grip91/Arpc1/l(2)37Bb/Lam/neur/polo/Shaw/spir/Klp61F/Klp67A/Rop/bt/Taf1/LamC/Srp54k/unc-45/Arp2/Taf2/Dhc62B/TppII/Elf/chb/btv/Rbcn-3A/WASp/DAAM/Sbf/Dronc/Grip84/Grip163/Grip128/Drp1/Tnks/TBCD/Nup93-1/Cand1/CG6404/msps/Tob/Vha100-3/Rpn6/CG18109/ssh/CG1571/Klp10A/CG12096/CG6873/CG14215/Atxn7/Hrs/CG9175/PICK1/CG10859/Sgt/Tbce/Nop17l/CG14749/PI31/wash/CG8858/Nup54/CG8771/mars/CG9313/twz/CG3085/Usp5/CG14964/Dnah3/alphaKap4/unc-13-4A/CG7716/nudE/CG11726/Cep135/eRF1/Spc105R/CG14651/CG17387/CG9492/Whamy/CG9467/Arfip/twf/Nup93-2/cal1/Vps39/RhoGAP92B/CG17083/Nup98-96/Ndc1/spas/atl/Tusp/Rpt6R/CG1340/Kat60/SCAR/HEATR2/IRSp53/CG32232/Sec16/Mical/Shawl/CG34384/ALiX/lap/pix/CG41520/psidin/Vrp1/beta-Spec/vlc/TER94/stj/Sec23/CG43322/Patronin/Dark/mwh/Mhc/Meltrin/Trpm/mlt/Kr-h2/Nsf2/Gp210/Exo84/Sec5/Zmynd10/Cenp-C/kl-3"	138	"BP"	"tdt.up.go"	"up"	"tdt"	0.0496046010064702
"GO:0070646"	"protein modification by small protein removal"	"34/2782"	"63/10001"	1.0339772305641e-05	0.000402951416374906	0.000339295960784648	"bur/otu/faf/Usp47/CSN1b/Ulp1/Usp1/CSN1a/Usp16-45/Usp30/Usp7/Uch-L5R/CG12717/CG1503/Usp2/CG11023/CYLD/CG9062/DUBAI/Usp20-33/Usp5/velo/CG6091/Usp32/trbd/Usp8/Usp12-46/puf/CG6420/CG2224/CG32110/Usp10/scny/Asx"	34	"BP"	"tdt.up.go"	"up"	"tdt"	0.0122214234363767
"GO:0061024"	"membrane organization"	"93/2782"	"227/10001"	1.08313541248783e-05	0.000416078732025683	0.000350349514625763	"comt/Glt/Lam/twe/rib/sws/Syt1/Nup214/fbl/pelo/jar/fzo/Syx5/Nrx-IV/RN-tre/Nup154/WASp/Drp1/Taz/nes/Nup93-1/GABA-B-R2/mino/CG6404/Syt4/Fmr1/CG4041/Pink1/Miga/CG9981/Tbc1d15-17/CG9175/Nlg2/TBC1D16/spag4/Sec31/Sec24AB/oys/rho-7/Nup54/CG12869/CG8155/EndoB/CG3092/ttm2/mge/GAPcenA/sstn/Syx6/CG12241/Vps39/EndoA/Miro/CG6454/atl/CLS/Tusp/Nlg1/CG31729/IRSp53/Sec16/Synd/Rim/mim/Nlg4/snky/psidin/beta-Spec/ttm50/grh/CG42321/CG42383/Ykt6/TER94/Syt12/Syt14/Sytalpha/Sytbeta/plx/scra/CG42795/Sec23/Sec24CD/mtsh/Evi5/koi/PIG-V/Hsc70-4/Sec5/Sec8/mfr/PI4KIIIalpha/Topors"	93	"BP"	"tdt.up.go"	"up"	"tdt"	0.0334291876347951
"GO:0010970"	"transport along microtubule"	"35/2782"	"66/10001"	1.28488615658092e-05	0.000481549663831827	0.000405477805054612	"cos/DCTN1-p150/sw/Klp64D/tam/jar/pav/Dhc62B/Apc/Khc-73/btv/syd/htt/Pink1/IFT57/dila/Oseg4/nudE/CG9279/CG3259/Lrrk/Miro/Unc-76/Liprin-alpha/Sdic2/Sdic4/Sdic1/futsch/Mob4/rempA/didum/Dhc64C/milt/Oseg1/dop"	35	"BP"	"tdt.up.go"	"up"	"tdt"	0.0125808770668584
