"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"	"ontology"	"label"	"sel"	"experiment"	"frac"
"GO:0002164"	"larval development"	"69/2343"	"153/11205"	1.25120485106497e-11	1.7862252587339e-10	8.70492848685005e-11	"Raf/sgg/N/ush/lwr/l(2)gl/Mes2/tub/eIF-4a/lid/chic/Pvr/ck/crp/nom/Kdm2/neur/Ras85D/AdamTS-A/htl/Pi3K92E/E2f1/unk/SPARC/pll/gammaCOP/lolal/mys/Moe/scb/chn/Sin3A/pyr/arm/mbc/Torsin/cher/Stat92E/RpS8/srp/dlg1/ths/hh/wech/Rrp40/Alh/Tl/nsl1/scrib/egl/bs/Mmp1/klar/ocm/CTPsyn/rho/Rac1/Cht2/Eip63E/Adgf-A/CrebA/GlyRS/caps/SrpRbeta/Gug/rhea/RecQ4/bip1/Trn"	69	"BP"	"tod.dn.go"	"dn"	"tod"	0.029449423815621
"GO:0050770"	"regulation of axonogenesis"	"31/2343"	"46/11205"	1.30749696406662e-11	1.85691667280135e-10	9.04943358276814e-11	"DAAM/Seipin/chic/Sema1a/Pak3/Ppt1/RhoGEF2/Rho1/shot/fra/Vang/pk/stan/Trim9/CadN/NetA/PlexA/kuz/trio/Pak/Rac1/HDAC1/bif/NetB/Rok/RhoGAPp190/Wnt5/Cdc42/fz/pbl/Rac2"	31	"BP"	"tod.dn.go"	"dn"	"tod"	0.0132309005548442
"GO:0045185"	"maintenance of protein location"	"27/2343"	"37/11205"	1.49026276346333e-11	2.10313633990527e-10	1.02493520049916e-10	"Actn/Vinc/Ilk/chic/cact/dia/by/pins/CG5742/cos/pk/Ank/arm/alpha-Cat/Dg/Act5C/Pax/tum/par-1/p130CAS/zip/pav/Rok/if/Cdc42/rhea/pbl"	27	"BP"	"tod.dn.go"	"dn"	"tod"	0.0115236875800256
"GO:0009891"	"positive regulation of biosynthetic process"	"153/2343"	"446/11205"	1.50388443130767e-11	2.10313633990527e-10	1.02493520049916e-10	"usp/trr/CG3071/CG16903/N/tyf/Spt6/Rpt4/Snr1/Atu/srl/lid/Hrb27C/Rack1/Su(var)205/tai/hoip/esc/esg/chif/cact/her/msl-1/tj/lok/bcd/dsx/pum/TAF1B/jumu/sim/foxo/mor/tara/Abd-B/abd-A/Ssdp/Pi3K92E/TFAM/E2f1/TfIIA-S/REPTOR/polybromo/Tnks/Drice/ttk/tsh/EcR/SCAP/Spt5/Dp1/lolal/stau/schlank/CG32732/NELF-B/fs(1)h/CG10555/otu/HP1b/Xbp1/MED16/Bap55/chn/Dro/mam/Mtor/tou/shn/Taf5/Mef2/Myd88/Pabp2/bip2/Hcf/ci/Rel/pnt/REPTOR-BP/arm/exd/Nup153/dre4/Eip74EF/en/lig/srp/hth/lark/kay/ovo/Tbp/bin/crc/Trl/Dredd/PlexA/Dref/CG40228/Nipped-B/pan/l(2)k09022/Spt-I/jing/e(y)3/zld/SREBP/nej/Tl/nsl1/Myc/Mitf/bs/CG4612/Tet/tgo/Eip93F/pAbp/Bx/CrebB/sima/Mrtf/sesB/Rpt3/PGRP-SA/e(y)2/Bap60/hep/sd/e(y)1/Ada3/cyc/ftz-f1/Crtc/brm/CrebA/ara/caup/mirr/Rbfox1/RpS9/MTF-1/Hsp67Bc/RecQ4/Pdp1/Dd/Ntf-2/Tak1/bowl/drm/odd/sob/Mad"	153	"BP"	"tod.dn.go"	"dn"	"tod"	0.0653008962868118
"GO:0031328"	"positive regulation of cellular biosynthetic process"	"153/2343"	"446/11205"	1.50388443130767e-11	2.10313633990527e-10	1.02493520049916e-10	"usp/trr/CG3071/CG16903/N/tyf/Spt6/Rpt4/Snr1/Atu/srl/lid/Hrb27C/Rack1/Su(var)205/tai/hoip/esc/esg/chif/cact/her/msl-1/tj/lok/bcd/dsx/pum/TAF1B/jumu/sim/foxo/mor/tara/Abd-B/abd-A/Ssdp/Pi3K92E/TFAM/E2f1/TfIIA-S/REPTOR/polybromo/Tnks/Drice/ttk/tsh/EcR/SCAP/Spt5/Dp1/lolal/stau/schlank/CG32732/NELF-B/fs(1)h/CG10555/otu/HP1b/Xbp1/MED16/Bap55/chn/Dro/mam/Mtor/tou/shn/Taf5/Mef2/Myd88/Pabp2/bip2/Hcf/ci/Rel/pnt/REPTOR-BP/arm/exd/Nup153/dre4/Eip74EF/en/lig/srp/hth/lark/kay/ovo/Tbp/bin/crc/Trl/Dredd/PlexA/Dref/CG40228/Nipped-B/pan/l(2)k09022/Spt-I/jing/e(y)3/zld/SREBP/nej/Tl/nsl1/Myc/Mitf/bs/CG4612/Tet/tgo/Eip93F/pAbp/Bx/CrebB/sima/Mrtf/sesB/Rpt3/PGRP-SA/e(y)2/Bap60/hep/sd/e(y)1/Ada3/cyc/ftz-f1/Crtc/brm/CrebA/ara/caup/mirr/Rbfox1/RpS9/MTF-1/Hsp67Bc/RecQ4/Pdp1/Dd/Ntf-2/Tak1/bowl/drm/odd/sob/Mad"	153	"BP"	"tod.dn.go"	"dn"	"tod"	0.0653008962868118
"GO:0042327"	"positive regulation of phosphorylation"	"63/2343"	"135/11205"	1.59148087761282e-11	2.21433963732829e-10	1.07912863141366e-10	"Raf/CG16903/raptor/RpLP1/ex/Atg17/Fip1/Pvr/Tor/p38b/chif/Mkk4/Ras85D/Tctp/Pp1-87B/Pak3/14-3-3epsilon/Mekk1/Ask1/CG4849/CG3198/Dsor1/mago/Egfr/cnk/Atg9/Rho1/drk/babo/Gadd45/myo/Caper/mbt/slpr/14-3-3zeta/mav/crc/Trl/CG17698/CG17514/rl/Alg-2/Mer/crb/Prp19/lic/Src64B/gbb/rdx/smt3/Pde8/Pak/rho/Rac1/msn/CDK2AP1/hep/ben/Cdc42/wnd/Tak1/Traf4/daw"	63	"BP"	"tod.dn.go"	"dn"	"tod"	0.0268886043533931
"GO:0080134"	"regulation of response to stress"	"97/2343"	"246/11205"	1.69954749851158e-11	2.34633837806314e-10	1.14345644185262e-10	"G9a/Seipin/sgg/N/Rala/MAPk-Ak2/Pitslre/Hr78/slif/Rm62/chic/Spn27A/Spn28Dc/emb/raw/ics/p38b/cact/lok/dia/stck/Mkk4/PGRP-LB/Aos1/GILT1/CG9925/mor/htl/Mekk1/Ask1/Archease/GILT2/faf/DMAP1/Atg7/CG17680/Dcr-2/Corp/Crag/flw/cpa/Egfr/Atg9/Rho1/Dro/drk/Mmp2/wun/Myd88/Pkn/Rel/slpr/armi/Stat92E/Dek/GlyP/CG1667/crc/Dredd/SkpA/rl/Alg-2/puc/cno/dnr1/kug/LanB1/Tl/pyd/Sesn/Nxt1/rdx/smt3/Doa/Pde8/sima/Rac1/PGRP-SA/hep/ben/Rok/betaCOP/Hayan/Cdc42/dome/GNBP1/brm/Pdi/GNBP3/Atg18a/Uba2/Urm1/Rac2/Tak1/Traf4/cpb/CG5118"	97	"BP"	"tod.dn.go"	"dn"	"tod"	0.0413999146393513
"GO:0007420"	"brain development"	"57/2343"	"117/11205"	1.70347076699950e-11	2.34633837806314e-10	1.14345644185262e-10	"DAAM/usp/cib/Fas2/Itp-r83A/chic/noc/brat/drl/Dmtn/sim/pxb/SMC1/EcR/Smox/shg/Egfr/CG4853/Lis-1/shot/ced-6/babo/drosha/Ephrin/myo/Git/exd/vap/mbt/vn/CkIIbeta/Act5C/en/stan/Eph/hth/hh/Nipped-B/mbm/bun/CG3638/sgl/Dhc64C/Src64B/tsr/enok/trio/tgo/Nrg/ebo/Ten-a/rho/RhoGAPp190/Tao/ftz-f1/ed/robo2"	57	"BP"	"tod.dn.go"	"dn"	"tod"	0.0243277848911652
"GO:0010941"	"regulation of cell death"	"101/2343"	"260/11205"	1.83278684625618e-11	2.5118343727941e-10	1.22410868836794e-10	"CG14812/csw/Raf/N/ex/Tspo/smo/l(2)gl/CG5059/Pvr/Su(var)205/Pka-C1/RnrL/Sirt1/Idgf2/mdy/lok/Mkk4/Ras85D/Pak3/Abd-B/Mekk1/nos/Naam/E2f1/RpS3/BRWD3/CG31357/Drice/wts/EcR/Strica/vimar/Atg7/Mapmodulin/POSH/Corp/Dsor1/Egfr/GlcT-1/Tango7/Dp/Drep1/RnrS/ix/Drep2/pnut/cos/myo/ptc/pnt/Nup154/mbt/vn/mav/en/ec/spi/RpL14/Dredd/SkpA/Dref/rl/Fili/htk/Sec61alpha/Mer/spin/puc/bun/Diap1/Atg1/lic/CG42684/fwe/Csk/Mdh2/Ect4/Myc/norpA/Pi3K59F/gbb/Hipk/rdx/pAbp/Pde8/Pak/msn/hep/ben/NAA20/Tao/hid/aos/Pdi/SRm160/msk/MED24/Sep1/Traf4/daw"	101	"BP"	"tod.dn.go"	"dn"	"tod"	0.0431071276141699
"GO:0032270"	"positive regulation of cellular protein metabolic process"	"98/2343"	"250/11205"	1.99102997720026e-11	2.70257910564201e-10	1.31706556771816e-10	"G9a/trr/Raf/CG16903/wds/sgg/tyf/raptor/RpLP1/Atg17/Fip1/Hrb27C/Pvr/Su(var)205/hoip/RnrL/esc/Tor/p38b/chif/Socs36E/lok/Mkk4/pum/Ras85D/Tctp/Pp1-87B/Pak3/14-3-3epsilon/Mekk1/Ask1/Pi3K92E/Pli/Tnks/CG4849/Drice/Dp1/stau/CG3198/Dsor1/mago/cnk/Atg9/Rho1/Tango7/drk/RnrS/Fbl6/babo/Pabp2/Gadd45/myo/ari-1/Caper/hbs/mbt/slpr/14-3-3zeta/mav/lark/crc/Trl/CG17698/rl/Alg-2/Mer/Diap1/Prp19/lic/Mdh2/Src64B/gbb/CG4612/Ada2a/rdx/smt3/pAbp/Su(z)2/Pde8/Pak/Rac1/msn/CDK2AP1/CkIalpha/hep/ben/Ankle2/Ada3/Cdc42/wnd/hid/RpS9/Hsp67Bc/MED24/CG32369/Tak1/Traf4/daw"	98	"BP"	"tod.dn.go"	"dn"	"tod"	0.0418267178830559
"GO:0007306"	"eggshell chorion assembly"	"44/2343"	"80/11205"	2.01013540167912e-11	2.70257910564201e-10	1.31706556771816e-10	"mip130/N/grk/chif/cact/Orc2/spn-E/E2f1/polybromo/ttk/PCNA/Mcm6/Egfr/Khc/Lis-1/Shark/dup/mip120/Dp/gus/slpr/emc/armi/dec-1/Pax/hd/puc/bun/pic/zuc/Pxt/cic/Caf1-55/smt3/Rac1/rasp/hep/kat80/Cdc42/mirr/RecQ4/Rac2/lama/ed"	44	"BP"	"tod.dn.go"	"dn"	"tod"	0.0187793427230047
"GO:0007611"	"learning or memory"	"73/2343"	"167/11205"	2.01140509869015e-11	2.70257910564201e-10	1.31706556771816e-10	"G9a/sgg/N/dnc/Fas2/Btk29A/Pka-C1/Socs36E/Fas3/drl/pum/neur/Fdh/Pp1-87B/pxb/CASK/Gba1b/Pkc98E/CG1910/EcR/cer/stau/Egfr/scb/drk/arr/shn/mGluR/CRMP/arm/Tbh/svr/vn/armi/14-3-3zeta/cher/Stat92E/Hn/for/HDAC4/fabp/spi/Nipped-B/mbm/Pka-R1/aPKC/Src64B/AGO1/scrib/Galphas/nord/bs/CG4612/mld/Ent2/CaMKII/CrebB/kis/ebo/Gp210/rho/Rac1/Tomosyn/be/CG5541/rut/Scamp/dome/wnd/Abl/Rbfox1/vsg/pst"	73	"BP"	"tod.dn.go"	"dn"	"tod"	0.0311566367904396
"GO:0050890"	"cognition"	"73/2343"	"167/11205"	2.01140509869015e-11	2.70257910564201e-10	1.31706556771816e-10	"G9a/sgg/N/dnc/Fas2/Btk29A/Pka-C1/Socs36E/Fas3/drl/pum/neur/Fdh/Pp1-87B/pxb/CASK/Gba1b/Pkc98E/CG1910/EcR/cer/stau/Egfr/scb/drk/arr/shn/mGluR/CRMP/arm/Tbh/svr/vn/armi/14-3-3zeta/cher/Stat92E/Hn/for/HDAC4/fabp/spi/Nipped-B/mbm/Pka-R1/aPKC/Src64B/AGO1/scrib/Galphas/nord/bs/CG4612/mld/Ent2/CaMKII/CrebB/kis/ebo/Gp210/rho/Rac1/Tomosyn/be/CG5541/rut/Scamp/dome/wnd/Abl/Rbfox1/vsg/pst"	73	"BP"	"tod.dn.go"	"dn"	"tod"	0.0311566367904396
"GO:0070887"	"cellular response to chemical stimulus"	"128/2343"	"356/11205"	2.11706733155764e-11	2.83067392965829e-10	1.37949085686606e-10	"G9a/usp/Edem1/CG14812/csw/Ilp6/raptor/lwr/l(2)gl/CG5199/Eip78C/Hr78/srl/tkv/rau/Pvr/emb/tai/Trx-2/piwi/Sirt1/p38b/Socs36E/drl/RagA-B/foxo/stumps/put/FK506-bp1/Irc/Ns1/htl/Mekk1/Hs6st/Pi3K92E/TotA/Gba1b/Nup358/msi/EcR/Ars2/Dcr-2/Smox/Zpr1/Xbp1/cv-2/Gbp1/Lst/Atg9/Lis-1/eIF2B-gamma/Dh44-R2/Cyp6g1/pyr/shn/Mmp2/wun/babo/drosha/Drat/myo/GluRIIB/csul/Cbp80/Rab10/Dg/slpr/Med/mav/Stat92E/for/kek5/CHES-1-like/ths/hh/crc/Sirup/SkpA/brk/CG17168/rl/Snoo/AGO2/puc/pzg/Atg1/sgl/CG42684/RpL8/AGO1/gbb/Nurf-38/nwk/dally/tgo/Eip93F/rdx/Hr4/smt3/GlyS/Ns3/Pde8/sima/Hsc70-4/Mrtf/sty/ImpL2/Chd64/sesB/hep/pdgy/ppk28/CG6762/Wnt5/Cdc42/dome/ftz-f1/Eip75B/TyrRS/Pdi/nst/Aps/SH3PX1/MTF-1/Dd/Tak1/Mad/daw"	128	"BP"	"tod.dn.go"	"dn"	"tod"	0.0546308151941955
"GO:0034660"	"ncRNA metabolic process"	"112/2343"	"299/11205"	2.16766341572342e-11	2.884255059465e-10	1.4056028996183e-10	"sta/CG4045/CG3071/CG2875/Sas10/RpL35/RpL7A/Rpt4/IleRS/CG9596/nop5/hoip/CG4364/RpL7/Ip259/CG6724/ThrRS/CG6712/CG6388/brat/CG10463/CG9253/Pbp95/CG16790/CG9386/mtTFB2/TAF1B/Elp1/l(3)07882/Archease/Nop56/GluProRS/Dis3/CG18528/CG5728/beta-PheRS/GlnRS/CG14544/IntS12/CG11837/IntS11/Ars2/CG9422/alpha-PheRS/CG2260/Trf4-1/IntS4/Rbm13/l(1)G0020/RpS28b/LysRS/CG9752/CG4038/IntS8/Rrp42/CG7544/tej/ValRS/AspRS/CG8545/CG13185/CG12325/CG7637/CG1671/RpLP0-like/drosha/RpS7/CG5033/Cbp80/CG14683/RpS8/AlaRS/Nopp140/Tbp/Dbp21E2/AsnRS/l(2)k09022/Nop60B/Rrp40/zuc/Mat89Ba/RpS6/RpS24/IntS3/wcd/CG4554/RpS16/CG17807/Fib/shu/LeuRS-m/CG12608/ArgRS/IntS2/scu/HisRS/CG5589/CG7728/TyrRS/IleRS-m/IntS9/GlyRS/NHP2/RpL10Ab/Cdk8/defl/CG8038/Urm1/Hlc/RpS21/SerRS/IntS14"	112	"BP"	"tod.dn.go"	"dn"	"tod"	0.047801963294921
"GO:0042067"	"establishment of ommatidial planar polarity"	"36/2343"	"59/11205"	2.29705716689313e-11	3.04165878959134e-10	1.48231148984866e-10	"N/Rala/Dl/sano/fj/shg/Egfr/Vang/pk/pnt/hbs/stan/ec/CadN/kay/puc/cno/nej/d/scrib/tsr/rdx/zip/Rac1/Rap1/sty/Rok/aos/fz/ara/caup/mirr/msk/Tak1/ed/aop"	36	"BP"	"tod.dn.go"	"dn"	"tod"	0.0153649167733675
"GO:0042981"	"regulation of apoptotic process"	"83/2343"	"200/11205"	2.32585636441714e-11	3.0649866802247e-10	1.49368002350473e-10	"CG14812/csw/Raf/N/ex/Tspo/smo/CG5059/Pvr/Su(var)205/Pka-C1/RnrL/Sirt1/Idgf2/mdy/lok/Mkk4/Ras85D/Pak3/Abd-B/Mekk1/nos/Naam/E2f1/RpS3/CG31357/Drice/wts/EcR/Atg7/Mapmodulin/Corp/Dsor1/Egfr/GlcT-1/Tango7/Dp/Drep1/RnrS/Drep2/pnut/cos/myo/ptc/pnt/Nup154/mbt/vn/mav/en/spi/RpL14/SkpA/Dref/rl/Fili/Mer/spin/puc/bun/Diap1/Atg1/lic/CG42684/fwe/Mdh2/Myc/Pi3K59F/gbb/rdx/Pak/msn/hep/NAA20/Tao/hid/aos/Pdi/msk/MED24/Sep1/Traf4/daw"	83	"BP"	"tod.dn.go"	"dn"	"tod"	0.0354246692274861
"GO:0008038"	"neuron recognition"	"52/2343"	"103/11205"	2.39118460961705e-11	3.13599857175135e-10	1.52828671347471e-10	"Fas2/galectin/Ten-m/Sema1a/Glt/Gli/beat-IIIc/Fas3/drl/dsx/tok/shf/Sema2a/Rho1/shot/fra/Mmp2/Vang/tutl/Wnt4/Lsp2/Ptp99A/stan/Trim9/CG5758/CadN/PlexA/beta-Spec/alpha-Spec/Tl/Arp3/gek/Mmp1/uzip/p130CAS/sli/Mtp/Hsc70-4/Ten-a/Rac1/slow/mew/NetB/if/RhoGAPp190/fz2/Nrt/Abl/pbl/CG32373/Npc2a/robo2"	52	"BP"	"tod.dn.go"	"dn"	"tod"	0.0221937686726419
"GO:0008340"	"determination of adult lifespan"	"70/2343"	"158/11205"	2.45159509682724e-11	3.19991531447784e-10	1.55943567813221e-10	"Edem1/N/raptor/Tspo/Btk29A/Trx-2/Mtpalpha/Tor/Sirt1/p38b/Prat/Ras85D/mthl5/ry/foxo/14-3-3epsilon/ATPsynD/Naam/Gba1b/wdb/EcR/Atg7/POSH/mys/Smox/Ppt1/Atg8a/Egfr/mthl3/mip120/AGBE/Sin3A/Ccs/babo/Tsp42Ef/Sam-S/Atpalpha/pnt/ND-20/cher/GlyP/rl/puc/alpha-Man-Ia/bun/CG42663/Thor/Mrp4/Thiolase/mthl8/miple1/miple2/mth/mthl10/mthl9/mld/kis/ImpL2/HDAC1/sesB/hep/Jafrac1/g/rut/sun/mthl1/Indy/Hsp27/daw/aop"	70	"BP"	"tod.dn.go"	"dn"	"tod"	0.0298762270593257
"GO:0009611"	"response to wounding"	"56/2343"	"115/11205"	2.62273317060389e-11	3.40706711877974e-10	1.66038832302137e-10	"Seipin/sqh/Pc/mtm/chic/Spn27A/Spn28Dc/CG7627/Pka-C1/Mtpalpha/RnrL/fon/dia/Archease/CG11089/aralar1/Npc2g/CG11313/sn/Idgf4/shg/Egfr/Gbp1/Idgf6/Rho1/scb/Cpr49Ac/CG30010/Mmp2/Pkn/NijA/CG10217/kay/rl/jing/puc/glo/bun/rgn/grp/Ect4/Mmp1/zip/CG42259/Rac1/Cht2/drpr/msn/kst/hep/Rok/Cdc42/wnd/Rac2/CG3294/ed"	56	"BP"	"tod.dn.go"	"dn"	"tod"	0.0239009816474605
"GO:0006397"	"mRNA processing"	"111/2343"	"297/11205"	3.13892073416309e-11	4.05838760959483e-10	1.97780060161518e-10	"crn/CG2685/CG4119/Spt6/CG2807/CG3436/Rm62/Fip1/Hel25E/eIF-4a/Hrb27C/x16/Rack1/CG7818/hoip/Rsf1/CG1965/CG31368/Bin1/SF1/Smu1/nos/LSm3/Rox8/CG5728/CG13625/CG6066/CG4849/IntS11/Ars2/hrg/Spt5/icln/CG3198/Bx42/mago/dom/CG7747/CG8079/fand/fl(2)d/Prp8/Lsm11/Prp38/PAN2/Pabp2/nito/CG11360/Cpsf160/Caper/tst/l(1)G0007/Cbp80/Srp54/B52/tra/nonA/CG7971/CG9667/lark/spen/su(w[a])/su(f)/pea/rig/elav/LSm7/Prp19/SmD2/SmE/SmB/mub/Acn/qkr58E-1/vir/ytr/CG13900/sqd/l(3)72Ab/Sxl/how/Pcf11/pAbp/SC35/Cdc5/Doa/Hsc70-4/hfp/CG7879/CG11486/YT521-B/Tango4/REG/CG1622/CG15747/Rbp1-like/CG6227/CG9915/Ssu72/asf1/Pep/IntS9/SRm160/Rbfox1/CG3689/CG7185/cactin/CG3294/CG3542/CG3605/CG4887"	111	"BP"	"tod.dn.go"	"dn"	"tod"	0.0473751600512164
"GO:0007265"	"Ras protein signal transduction"	"77/2343"	"182/11205"	4.01168636574561e-11	5.16245649225762e-10	2.51585371788049e-10	"Raf/Rala/Zir/CG7369/Arf79F/Rab23/Fip1/Akap200/Rab6/MESR3/CG10188/RtGEF/Pp1-87B/Pak3/14-3-3epsilon/CG4936/Rab11/CG4849/RhoGAP100F/edl/GEFmeso/Rab4/CG3198/Crag/Dsor1/mago/CG4853/cnk/RhoGEF2/CG15611/CG5522/drk/Caper/CRMP/pnt/Pura/vap/Rab10/mbt/14-3-3zeta/PlexA/CG9098/cta/RhoGAP1A/rl/Epac/spri/tum/cno/Prp19/Exn/CG42674/CG42684/CG3402/trio/CG43658/smt3/Cdep/Pak/Rap1/dos/msn/sty/Ras64B/CG1657/Rab40/NFAT/Rok/RhoGAPp190/Cdc42/RasGAP1/pbl/Rac2/RhoGEF4/RhoGAP19D/Rab5/aop"	77	"BP"	"tod.dn.go"	"dn"	"tod"	0.0328638497652582
"GO:0001709"	"cell fate determination"	"67/2343"	"150/11205"	4.20513877726403e-11	5.38611466751435e-10	2.62485052058438e-10	"N/mei-9/ush/l(2)gl/tkv/grk/piwi/esg/BicD/brat/neur/Ras85D/jumu/spn-E/abd-A/htl/14-3-3epsilon/Rab11/msi/E(spl)m8-HLH/pins/ttk/stau/hdm/amx/cpa/Egfr/Lis-1/mam/shot/fand/egr/gcl/drosha/arm/dap/14-3-3zeta/Stat92E/CtBP/en/srp/dlg1/spi/spen/nuf/pan/tum/alpha-Spec/kuz/par-1/Dhc64C/aPKC/AGO1/egl/hts/tgo/how/rho/pav/mei-41/baz/dome/Tom/fz/Galphai/Traf4/aop"	67	"BP"	"tod.dn.go"	"dn"	"tod"	0.0285958173282117
"GO:0009994"	"oocyte differentiation"	"71/2343"	"163/11205"	4.62689460847434e-11	5.8987526148038e-10	2.87467772737035e-10	"egh/N/l(2)gl/chic/Hrb27C/grk/Pka-C1/piwi/Rab6/BicD/gammaTub37C/Ras85D/ea/spn-E/14-3-3epsilon/nos/Dl/Rab11/loco/stau/Pat1/Moe/flw/cpa/shg/sktl/mago/tud/Egfr/Khc/Lis-1/scb/bic/gcl/drosha/csul/Nup154/Tm1/dap/gus/Dg/armi/CkIIbeta/14-3-3zeta/dlg1/Mer/alpha-Spec/glo/Pka-R1/par-1/capt/lic/Dhc64C/aPKC/Gprk2/cic/AGO1/psq/scrib/egl/DCP1/klar/hts/sqd/Sxl/pAbp/Chc/Rok/baz/par-6/Rbfox1"	71	"BP"	"tod.dn.go"	"dn"	"tod"	0.0303030303030303
"GO:0000375"	"RNA splicing, via transesterification reactions"	"95/2343"	"243/11205"	4.84142066653782e-11	6.08730919586246e-10	2.96656824038459e-10	"crn/CG2685/CG4119/CG2807/CG3436/Rm62/Hel25E/eIF-4a/Hrb27C/x16/Rack1/CG7818/hoip/Rsf1/CG1965/CG31368/Bin1/SF1/Smu1/LSm3/Rox8/CG5728/CG13625/CG6066/CG4849/Ars2/icln/CG3198/Bx42/mago/dom/CG7747/CG8079/fand/fl(2)d/Prp8/Lsm11/Prp38/Pabp2/nito/CG11360/Caper/tst/l(1)G0007/Cbp80/Srp54/B52/tra/nonA/CG7971/CG9667/lark/spen/su(w[a])/pea/rig/LSm7/Prp19/SmD2/SmE/SmB/mub/Acn/qkr58E-1/vir/ytr/CG13900/sqd/l(3)72Ab/Sxl/how/pAbp/SC35/Cdc5/Doa/Hsc70-4/hfp/CG7879/YT521-B/Tango4/REG/CG1622/CG15747/Rbp1-like/CG6227/asf1/Pep/SRm160/Rbfox1/CG7185/cactin/CG3294/CG3542/CG3605/CG4887"	95	"BP"	"tod.dn.go"	"dn"	"tod"	0.040546308151942
"GO:0000377"	"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile"	"95/2343"	"243/11205"	4.84142066653782e-11	6.08730919586246e-10	2.96656824038459e-10	"crn/CG2685/CG4119/CG2807/CG3436/Rm62/Hel25E/eIF-4a/Hrb27C/x16/Rack1/CG7818/hoip/Rsf1/CG1965/CG31368/Bin1/SF1/Smu1/LSm3/Rox8/CG5728/CG13625/CG6066/CG4849/Ars2/icln/CG3198/Bx42/mago/dom/CG7747/CG8079/fand/fl(2)d/Prp8/Lsm11/Prp38/Pabp2/nito/CG11360/Caper/tst/l(1)G0007/Cbp80/Srp54/B52/tra/nonA/CG7971/CG9667/lark/spen/su(w[a])/pea/rig/LSm7/Prp19/SmD2/SmE/SmB/mub/Acn/qkr58E-1/vir/ytr/CG13900/sqd/l(3)72Ab/Sxl/how/pAbp/SC35/Cdc5/Doa/Hsc70-4/hfp/CG7879/YT521-B/Tango4/REG/CG1622/CG15747/Rbp1-like/CG6227/asf1/Pep/SRm160/Rbfox1/CG7185/cactin/CG3294/CG3542/CG3605/CG4887"	95	"BP"	"tod.dn.go"	"dn"	"tod"	0.040546308151942
"GO:0000398"	"mRNA splicing, via spliceosome"	"95/2343"	"243/11205"	4.84142066653782e-11	6.08730919586246e-10	2.96656824038459e-10	"crn/CG2685/CG4119/CG2807/CG3436/Rm62/Hel25E/eIF-4a/Hrb27C/x16/Rack1/CG7818/hoip/Rsf1/CG1965/CG31368/Bin1/SF1/Smu1/LSm3/Rox8/CG5728/CG13625/CG6066/CG4849/Ars2/icln/CG3198/Bx42/mago/dom/CG7747/CG8079/fand/fl(2)d/Prp8/Lsm11/Prp38/Pabp2/nito/CG11360/Caper/tst/l(1)G0007/Cbp80/Srp54/B52/tra/nonA/CG7971/CG9667/lark/spen/su(w[a])/pea/rig/LSm7/Prp19/SmD2/SmE/SmB/mub/Acn/qkr58E-1/vir/ytr/CG13900/sqd/l(3)72Ab/Sxl/how/pAbp/SC35/Cdc5/Doa/Hsc70-4/hfp/CG7879/YT521-B/Tango4/REG/CG1622/CG15747/Rbp1-like/CG6227/asf1/Pep/SRm160/Rbfox1/CG7185/cactin/CG3294/CG3542/CG3605/CG4887"	95	"BP"	"tod.dn.go"	"dn"	"tod"	0.040546308151942
"GO:0010927"	"cellular component assembly involved in morphogenesis"	"64/2343"	"141/11205"	4.91662290404803e-11	6.15363624657336e-10	2.99889183621099e-10	"CG13366/DAAM/mip130/Actn/N/fs(1)M3/grk/chif/cact/Orc2/spn-E/E2f1/polybromo/tmod/ttk/PCNA/Mcm6/mys/Egfr/Khc/Lis-1/Shark/dup/mip120/Dp/CanB2/gus/Dg/slpr/emc/armi/dec-1/hh/Pax/hd/puc/bun/flr/pic/zuc/Bsg/Pxt/cic/hts/Caf1-55/how/smt3/zip/Zasp52/Rac1/rasp/CG14964/hep/kat80/if/Cdc42/mirr/rols/rhea/RecQ4/Rac2/lama/fliI/ed"	64	"BP"	"tod.dn.go"	"dn"	"tod"	0.0273154075970977
"GO:0048565"	"digestive tract development"	"51/2343"	"102/11205"	5.88514997755048e-11	7.28600960915503e-10	3.55073875996764e-10	"crn/N/Col4a1/vkg/Lam/Pvr/raw/put/Abd-B/abd-A/SPARC/tsh/EcR/Inx2/ct/mys/shg/Egfr/Rho1/scb/fand/wal/shn/Mef2/pnt/emc/vn/Stat92E/srp/spi/hh/Myo31DF/puc/crb/wb/kug/sli/zip/LanB2/rho/Rac1/mew/if/dome/FoxK/pbl/spo/bowl/drm/odd/Mad"	51	"BP"	"tod.dn.go"	"dn"	"tod"	0.0217669654289373
"GO:0055123"	"digestive system development"	"51/2343"	"102/11205"	5.88514997755048e-11	7.28600960915503e-10	3.55073875996764e-10	"crn/N/Col4a1/vkg/Lam/Pvr/raw/put/Abd-B/abd-A/SPARC/tsh/EcR/Inx2/ct/mys/shg/Egfr/Rho1/scb/fand/wal/shn/Mef2/pnt/emc/vn/Stat92E/srp/spi/hh/Myo31DF/puc/crb/wb/kug/sli/zip/LanB2/rho/Rac1/mew/if/dome/FoxK/pbl/spo/bowl/drm/odd/Mad"	51	"BP"	"tod.dn.go"	"dn"	"tod"	0.0217669654289373
